match_id,league,kickoff_utc,decision_time,home_team_id,away_team_id,total_goals,y_over_2_5,n_train_matches,p_over_2_5_A0_flat,p_over_2_5_A1_halflife_30d,p_over_2_5_A2_halflife_60d,p_over_2_5_A3_halflife_90d,p_over_2_5_A4_halflife_180d,p_over_2_5_A5_halflife_365d,competition
29553,Ligue_1,2025-08-24 15:15:00,2025-08-24 13:15:00,282,210,3,1.0,319,0.5298646754313519,0.5998876998597724,0.6521063189414065,0.625650238058288,0.5827146217621687,0.5566305688886178,ligue1
29554,Ligue_1,2025-08-24 15:15:00,2025-08-24 13:15:00,174,241,2,0.0,319,0.6083981503502759,0.8788556383327595,0.7716083386510096,0.7138630342742004,0.6571667557041928,0.6311761624684903,ligue1
29555,Ligue_1,2025-08-24 18:45:00,2025-08-24 16:45:00,160,171,1,0.0,320,0.5660364177783264,0.9769631320512902,0.7870251359160993,0.6952492287176021,0.6213973091919828,0.5915497951763597,ligue1
29556,Ligue_1,2025-08-29 18:45:00,2025-08-29 16:45:00,210,241,4,1.0,324,0.5689759511486993,0.9129779079398618,0.7599268091394952,0.6884494949646017,0.6229823495717226,0.594088589706618,ligue1
29557,Ligue_1,2025-08-30 15:00:00,2025-08-30 13:00:00,179,160,8,1.0,325,0.40664971877781225,0.8633557300238791,0.6143417771279136,0.5203110909448787,0.45029786538423416,0.4252178849261973,ligue1
29558,Ligue_1,2025-08-30 17:00:00,2025-08-30 15:00:00,168,275,1,0.0,325,0.518628904844119,0.21731888315146564,0.3921271392350678,0.4401327759359053,0.4826438488716692,0.5018613998623113,ligue1
29559,Ligue_1,2025-08-30 19:05:00,2025-08-30 17:05:00,174,161,9,1.0,326,0.6051244844367574,0.06000364550127027,0.39640304507335206,0.5098094629335118,0.5777663975094278,0.5957660233629645,ligue1
29560,Ligue_1,2025-08-31 13:00:00,2025-08-31 11:00:00,167,163,2,0.0,328,0.4700953263836418,0.16551859511478995,0.33021801848132615,0.3922285603755672,0.43960420277018886,0.45695987301515195,ligue1
29561,Ligue_1,2025-08-31 15:15:00,2025-08-31 13:15:00,282,170,4,1.0,328,0.7363399855290416,0.7208128575275231,0.7605770588997403,0.760779018112083,0.7517645085085871,0.7444441949518515,ligue1
29562,Ligue_1,2025-08-31 15:15:00,2025-08-31 13:15:00,290,180,5,1.0,328,0.21598059824861218,0.2973306027204616,0.258760827661319,0.24122359937309323,0.2264132154402618,0.22058491215661655,ligue1
29563,Ligue_1,2025-08-31 15:15:00,2025-08-31 13:15:00,171,225,5,1.0,328,0.595181627724711,0.12971661303011534,0.36782121756758834,0.4592111709268857,0.5364199134052982,0.5685935176690368,ligue1
29564,Ligue_1,2025-08-31 18:45:00,2025-08-31 16:45:00,178,164,1,0.0,329,0.7639605201541063,0.6548404114882008,0.7647405598265322,0.776897845030683,0.7743371800857151,0.7694734489671635,ligue1
29568,Ligue_1,2025-09-12 18:45:00,2025-09-12 16:45:00,164,179,4,1.0,333,0.9428223995994874,0.9504477773801324,0.9557531609625115,0.9527902881566026,0.9477737049743526,0.9450962820198322,ligue1
29570,Ligue_1,2025-09-13 15:00:00,2025-09-13 13:00:00,170,168,1,0.0,334,0.6055435051754149,0.21442524454825584,0.4011838332421514,0.4857382814839491,0.5576423346556986,0.5852461142745223,ligue1
29565,Ligue_1,2025-09-13 19:05:00,2025-09-13 17:05:00,275,171,3,1.0,335,0.6188144357457306,0.5378990996126412,0.5842449135763057,0.600135688637369,0.6127152011044223,0.6168204637229528,ligue1
29567,Ligue_1,2025-09-14 13:00:00,2025-09-14 11:00:00,160,174,3,1.0,336,0.5316546946534872,0.9929869638143518,0.8948243537204335,0.7805998916848694,0.6436245426667594,0.5817923598773234,ligue1
29566,Ligue_1,2025-09-14 15:15:00,2025-09-14 13:15:00,241,290,3,1.0,336,0.8977864845855721,0.9536756589060513,0.936261554563512,0.9237121656053661,0.9096887286215508,0.903192564383619,ligue1
29569,Ligue_1,2025-09-14 15:15:00,2025-09-14 13:15:00,180,167,2,0.0,336,0.38825469732865375,0.2569934112260217,0.30647320405855616,0.3350824759369322,0.3644601012545638,0.3776357455404946,ligue1
29571,Ligue_1,2025-09-14 15:15:00,2025-09-14 13:15:00,161,210,2,0.0,336,0.651952280259572,0.8026331790755978,0.7485642190995013,0.7215857701287823,0.6892171004550267,0.6709152833151013,ligue1
29573,Ligue_1,2025-09-14 15:15:00,2025-09-14 13:15:00,225,282,1,0.0,336,0.7256971015748439,0.7762954318984702,0.7586791834754367,0.7444072443462927,0.7312105835347208,0.727145851615017,ligue1
29572,Ligue_1,2025-09-14 18:45:00,2025-09-14 16:45:00,163,178,4,1.0,337,0.6466470415826334,0.35841301920766006,0.5367254926677224,0.5979731295736822,0.6342622584203773,0.6428936751059846,ligue1
29578,Ligue_1,2025-09-19 18:45:00,2025-09-19 16:45:00,178,167,1,0.0,342,0.5877122355433134,0.3257885041292934,0.42855702803416723,0.49027424108464096,0.5472915865152835,0.5701945571926371,ligue1
29581,Ligue_1,2025-09-20 15:00:00,2025-09-20 13:00:00,168,163,4,1.0,343,0.5090194424048011,0.18161371970459855,0.33272190181100036,0.4081013777338621,0.47087419427574867,0.49345364232767996,ligue1
29575,Ligue_1,2025-09-20 17:00:00,2025-09-20 15:00:00,241,170,5,1.0,343,0.7274408061212891,0.729824663218068,0.7530079312901196,0.7484174576237977,0.7376992012728292,0.7319690038961956,ligue1
29577,Ligue_1,2025-09-20 19:05:00,2025-09-20 17:05:00,210,160,3,1.0,344,0.4373262984213008,0.7955575330464033,0.6830328772128841,0.604480479171776,0.5161000854021754,0.4740462122376701,ligue1
29582,Ligue_1,2025-09-21 13:00:00,2025-09-21 11:00:00,290,225,5,1.0,346,0.7917876472375114,0.7052284194822115,0.7312781207592498,0.7439087411959053,0.7638090848824125,0.777172686807694,ligue1
29574,Ligue_1,2025-09-21 15:15:00,2025-09-21 13:15:00,275,174,1,0.0,346,0.5401397127133679,0.7355693015505423,0.6742109126663388,0.6317839453945293,0.583087641024982,0.5599349624196999,ligue1
29576,Ligue_1,2025-09-21 15:15:00,2025-09-21 13:15:00,282,179,2,0.0,346,0.8433889172197021,0.9371387083657444,0.9266053311959555,0.9091476976262046,0.8804270157546296,0.8622458328277776,ligue1
29580,Ligue_1,2025-09-21 15:15:00,2025-09-21 13:15:00,171,180,7,1.0,346,0.7136713257963762,0.885637993012368,0.8178790057579521,0.7811740060999346,0.7448366265456354,0.7283093329219272,ligue1
29579,Ligue_1,2025-09-22 18:45:00,2025-09-22 16:45:00,164,161,1,0.0,350,0.792123291736897,0.7371880404305118,0.7913339023984735,0.7998718828206727,0.7990715067723473,0.7959630875431035,ligue1
29590,Ligue_1,2025-09-26 18:45:00,2025-09-26 16:45:00,225,164,3,1.0,351,0.6964081023287609,0.5653169634227564,0.6343279632789767,0.6522233256878984,0.6700744473578474,0.6819888826299119,ligue1
29585,Ligue_1,2025-09-27 15:00:00,2025-09-27 13:00:00,179,171,4,1.0,352,0.8398620971092495,0.9589155324385134,0.9227579120414572,0.8980746940333326,0.869019326448718,0.8540844025630994,ligue1
29591,Ligue_1,2025-09-27 17:00:00,2025-09-27 15:00:00,174,168,4,1.0,352,0.4672911266835767,0.4482299611974519,0.45885678684120634,0.4703355837076849,0.47609151502012187,0.4737285111013406,ligue1
29588,Ligue_1,2025-09-27 19:05:00,2025-09-27 17:05:00,161,275,2,0.0,353,0.7704423228968815,0.5648662400748439,0.6679492296076323,0.7040049761680712,0.7379766732512588,0.7545098176735145,ligue1
29587,Ligue_1,2025-09-28 13:00:00,2025-09-28 11:00:00,170,290,2,0.0,355,0.8931435709993096,0.926433677209147,0.9162363633681372,0.9085170254877422,0.8996911468246843,0.8959036379388832,ligue1
29583,Ligue_1,2025-09-28 15:15:00,2025-09-28 13:15:00,167,241,2,0.0,355,0.5472962378329428,0.4570449631917185,0.49239551825528627,0.5102365820129893,0.5290001325888757,0.5384123117697684,ligue1
29584,Ligue_1,2025-09-28 15:15:00,2025-09-28 13:15:00,160,178,1,0.0,355,0.6065237090444521,0.6746272500198159,0.6753188249911715,0.6610048980760642,0.6345221037364928,0.6195865460253409,ligue1
29586,Ligue_1,2025-09-28 15:15:00,2025-09-28 13:15:00,180,282,0,0.0,355,0.721143118840416,0.7803254507090799,0.7955324771580179,0.7874995928955197,0.7625630187417506,0.7431700903206676,ligue1
29589,Ligue_1,2025-09-28 18:45:00,2025-09-28 16:45:00,163,210,0,0.0,356,0.49998203177398953,0.7084610235167025,0.6569520027408909,0.6169345518677076,0.5616955390079331,0.5304349854965397,ligue1
29599,Ligue_1,2025-10-03 18:45:00,2025-10-03 16:45:00,290,179,2,0.0,360,0.9076686794510896,0.9576036908162157,0.9436696369565934,0.9317826313606897,0.9182748800103568,0.9122997419864082,ligue1
29597,Ligue_1,2025-10-04 15:00:00,2025-10-04 13:00:00,180,164,3,1.0,361,0.7710367313148528,0.7512207379456177,0.7747350309632899,0.7772537565178247,0.7747921816215525,0.7726861376592472,ligue1
29593,Ligue_1,2025-10-04 17:00:00,2025-10-04 15:00:00,241,168,0,0.0,361,0.6297041893852984,0.7947799601430142,0.6944756928107024,0.6619611115101725,0.6403825818880158,0.6339149267190798,ligue1
29592,Ligue_1,2025-10-04 19:05:00,2025-10-04 17:05:00,275,210,3,1.0,362,0.44003120166251325,0.27134904741250815,0.35645162845561956,0.3946296231572952,0.4257065491479354,0.4353570499533484,ligue1
29596,Ligue_1,2025-10-05 13:00:00,2025-10-05 11:00:00,178,174,3,1.0,364,0.6095162204370599,0.620475524975058,0.6626566891290817,0.6639432826012307,0.6457329705656913,0.6290122320933089,ligue1
29594,Ligue_1,2025-10-05 15:15:00,2025-10-05 13:15:00,282,163,4,1.0,364,0.6468970491768279,0.386279196300307,0.5711635686799343,0.62528159152253,0.6511805046630602,0.6521530741303864,ligue1
29598,Ligue_1,2025-10-05 15:15:00,2025-10-05 13:15:00,171,170,4,1.0,364,0.7008410767139501,0.9336336476273354,0.8674758222684052,0.8175635022152312,0.7580125494442902,0.7282126351952763,ligue1
29600,Ligue_1,2025-10-05 15:15:00,2025-10-05 13:15:00,225,167,5,1.0,364,0.5183647172382485,0.4445861822525648,0.43349668402271657,0.44569427694645497,0.4733941360858939,0.4942640405821357,ligue1
29595,Ligue_1,2025-10-05 18:45:00,2025-10-05 16:45:00,160,161,2,0.0,365,0.6407506473799135,0.6312359525840671,0.6803743646826991,0.678563110123217,0.6625614833352804,0.6514324151394167,ligue1
29608,Ligue_1,2025-10-17 18:45:00,2025-10-17 16:45:00,161,225,6,1.0,369,0.7274802931166359,0.5985689362257703,0.6371248141831855,0.6551425649562849,0.683061660105204,0.7035062399278993,ligue1
29606,Ligue_1,2025-10-18 15:00:00,2025-10-18 13:00:00,170,178,5,1.0,370,0.6719529449872768,0.5111129377793804,0.5707352632750932,0.6096163456208601,0.6464159255257904,0.6609494963545488,ligue1
29601,Ligue_1,2025-10-18 17:00:00,2025-10-18 15:00:00,167,171,2,0.0,370,0.5647455452046832,0.7312716914004697,0.6478095751090716,0.6148853478069144,0.586392530489859,0.5746962943063968,ligue1
29604,Ligue_1,2025-10-18 19:05:00,2025-10-18 17:05:00,164,282,8,1.0,371,0.8319949435816785,0.6452070638933228,0.7662485624732639,0.8046491781581658,0.8268052869091401,0.8310698646406207,ligue1
29602,Ligue_1,2025-10-19 13:00:00,2025-10-19 11:00:00,210,290,3,1.0,373,0.6236323617678842,0.5987150343352337,0.6578082755467071,0.6595269766624243,0.6472728203406917,0.6363853062587252,ligue1
29603,Ligue_1,2025-10-19 15:15:00,2025-10-19 13:15:00,179,241,6,1.0,373,0.787110846925445,0.6916852060028865,0.7727509120806642,0.7855891451915249,0.7888777409022918,0.7881990493380515,ligue1
29607,Ligue_1,2025-10-19 15:15:00,2025-10-19 13:15:00,174,180,4,1.0,373,0.6170934416063482,0.7908936600193672,0.7720951083008216,0.7373584125784325,0.6822423121519292,0.6494090786015975,ligue1
29609,Ligue_1,2025-10-19 15:15:00,2025-10-19 13:15:00,163,275,4,1.0,373,0.5936627474438131,0.5161150832807891,0.5486267161526853,0.5642275498662291,0.579252075268056,0.5865124163226619,ligue1
29605,Ligue_1,2025-10-19 18:45:00,2025-10-19 16:45:00,168,160,2,0.0,374,0.470495771531083,0.3668450046081563,0.4143003920437582,0.43460139300101397,0.45523123678345634,0.4639883031219275,ligue1
29614,Ligue_1,2025-10-24 18:45:00,2025-10-24 16:45:00,290,168,3,1.0,378,0.6341290576678684,0.4615327899069587,0.5086353653105172,0.5439314035541153,0.590609430039854,0.6141710918040787,ligue1
29613,Ligue_1,2025-10-25 15:00:00,2025-10-25 13:00:00,241,161,3,1.0,379,0.8052381355934239,0.7842779034082931,0.7851682466241582,0.791623241491534,0.7986598456296153,0.8019487820014699,ligue1
29615,Ligue_1,2025-10-25 17:00:00,2025-10-25 15:00:00,171,174,1,0.0,379,0.6341807301283354,0.8278352889287003,0.8195419562239611,0.7847086888770426,0.7206791724777016,0.678400690392452,ligue1
29612,Ligue_1,2025-10-25 19:05:00,2025-10-25 17:05:00,210,164,3,1.0,380,0.5802322993989285,0.5548982255227991,0.5890685661244227,0.6049049983036185,0.6043394711389005,0.5948130924374465,ligue1
29617,Ligue_1,2025-10-26 13:00:00,2025-10-26 11:00:00,160,180,7,1.0,382,0.7304216046911965,0.8041723201372404,0.8221479233492608,0.8033874012004747,0.768255097484742,0.7481305839006358,ligue1
29610,Ligue_1,2025-10-26 15:15:00,2025-10-26 13:15:00,167,179,2,0.0,382,0.6274061251711849,0.5662933310695604,0.5546936458948997,0.5698066919573518,0.5970165292485979,0.6128019876684919,ligue1
29611,Ligue_1,2025-10-26 15:15:00,2025-10-26 13:15:00,275,282,1,0.0,382,0.6667527854203,0.692746786674876,0.658438656166222,0.6606444285012907,0.6650703831559668,0.6663785272204599,ligue1
29618,Ligue_1,2025-10-26 15:15:00,2025-10-26 13:15:00,163,170,3,1.0,382,0.6664761365664503,0.795310070453303,0.7561553134630145,0.729950032935627,0.6969826483186778,0.6804958305459047,ligue1
29616,Ligue_1,2025-10-26 18:45:00,2025-10-26 16:45:00,178,225,3,1.0,383,0.6639726689722748,0.7706756280297453,0.6916416939820116,0.6674008127639395,0.654376859179764,0.6560560508140288,ligue1
29619,Ligue_1,2025-10-29 17:00:00,2025-10-29 15:00:00,282,241,1,0.0,387,0.7344293181357942,0.7654050662958708,0.7786968580786677,0.7771521051196618,0.7623510894006345,0.7493298114308663,ligue1
29621,Ligue_1,2025-10-29 17:00:00,2025-10-29 15:00:00,179,161,2,0.0,387,0.8868757630858537,0.8183413061902606,0.8371271226075747,0.8518250306653476,0.8698785165054813,0.8789020161225294,ligue1
29623,Ligue_1,2025-10-29 17:00:00,2025-10-29 15:00:00,170,160,2,0.0,387,0.617894266937086,0.8214041115818111,0.7786816146213056,0.7367097161024821,0.6770431955028742,0.6453790265392315,ligue1
29625,Ligue_1,2025-10-29 17:00:00,2025-10-29 15:00:00,180,210,2,0.0,387,0.6044224714505528,0.7878136096970869,0.7311441030601868,0.7001091804694592,0.6569240834102241,0.630944168696192,ligue1
29620,Ligue_1,2025-10-29 19:05:00,2025-10-29 17:05:00,164,167,4,1.0,387,0.6922450773672001,0.7769398571254162,0.743153271428447,0.7203469878142463,0.6992050457799293,0.6933357240804097,ligue1
29622,Ligue_1,2025-10-29 19:05:00,2025-10-29 17:05:00,290,178,6,1.0,387,0.7540676339184208,0.6750804934527477,0.6911532087726105,0.7095902176539689,0.7334112244402277,0.7448025455965306,ligue1
29624,Ligue_1,2025-10-29 19:05:00,2025-10-29 17:05:00,168,171,8,1.0,387,0.5620874919393293,0.4583294329487375,0.49270775766388886,0.5146483218691552,0.5430563612354514,0.5552228967812318,ligue1
29626,Ligue_1,2025-10-29 19:05:00,2025-10-29 17:05:00,174,163,4,1.0,387,0.5708229892858661,0.7131540145214257,0.7112521184615794,0.6861074007168073,0.6369239551259065,0.6043174118247712,ligue1
29627,Ligue_1,2025-10-29 19:05:00,2025-10-29 17:05:00,225,275,3,1.0,387,0.6287711536494297,0.7356395122611573,0.6937457893914586,0.6606275287661849,0.6300713799269467,0.6244131860611748,ligue1
29634,Ligue_1,2025-11-01 16:00:00,2025-11-01 14:00:00,161,170,1,0.0,396,0.7517914107344672,0.6855828640188114,0.7256393355253324,0.7378285626426315,0.7468780878696702,0.7498180551127701,ligue1
29632,Ligue_1,2025-11-01 18:00:00,2025-11-01 16:00:00,171,290,1,0.0,396,0.8490718980736477,0.9422234564379205,0.9269817438890077,0.9109393678938736,0.8840429957293655,0.8668244779819595,ligue1
29628,Ligue_1,2025-11-01 20:05:00,2025-11-01 18:05:00,275,164,1,0.0,397,0.7040322440166413,0.7078409009245463,0.6912230965908344,0.6896010642482444,0.693234204213026,0.6977548847532938,ligue1
29635,Ligue_1,2025-11-02 14:00:00,2025-11-02 12:00:00,163,225,5,1.0,399,0.6455767813897153,0.8205533316984319,0.7674917620017657,0.7275588290412377,0.6787310028749047,0.6581311203349945,ligue1
29630,Ligue_1,2025-11-02 16:15:00,2025-11-02 14:15:00,210,179,3,1.0,399,0.6407926757151026,0.6679195953746746,0.6997894199201529,0.6946656637278372,0.6738420379467323,0.6580194838649488,ligue1
29631,Ligue_1,2025-11-02 16:15:00,2025-11-02 14:15:00,160,167,1,0.0,399,0.5329784829447564,0.7283971739256306,0.6741024796592345,0.6295792800889278,0.5749945913514866,0.5505895906566797,ligue1
29633,Ligue_1,2025-11-02 16:15:00,2025-11-02 14:15:00,168,180,2,0.0,399,0.6256203757365822,0.8320426018968965,0.735462163373567,0.6912389943744205,0.6507285869157181,0.635720186843756,ligue1
29636,Ligue_1,2025-11-02 16:15:00,2025-11-02 14:15:00,174,282,0,0.0,399,0.6457722162630356,0.6855972759909856,0.7225583119692301,0.7231349278977469,0.6996754128549484,0.675653450379906,ligue1
29629,Ligue_1,2025-11-02 19:45:00,2025-11-02 17:45:00,241,178,0,0.0,400,0.7321288307277569,0.7424722398250702,0.7329785564106245,0.7335092328819371,0.734092006822588,0.7334265015160173,ligue1
29644,Ligue_1,2025-11-07 19:45:00,2025-11-07 17:45:00,290,163,1,0.0,405,0.7518661399656644,0.8599553990881112,0.8365081035792392,0.8162328318795471,0.7853285334880306,0.7677205507484645,ligue1
29641,Ligue_1,2025-11-08 16:00:00,2025-11-08 14:00:00,164,241,3,1.0,406,0.8204299459035812,0.7750362884761146,0.8230154760415576,0.8307332380097073,0.8284530451474857,0.8244443932035989,ligue1
29638,Ligue_1,2025-11-08 18:00:00,2025-11-08 16:00:00,282,168,2,0.0,406,0.5573659027542007,0.5612821109179018,0.5537152247924472,0.5553383043844192,0.5583622987607196,0.5588241577569374,ligue1
29643,Ligue_1,2025-11-08 20:05:00,2025-11-08 18:05:00,171,210,5,1.0,407,0.5545017461891397,0.6986458027957887,0.6824595332722929,0.6619680848992705,0.6208863259818236,0.5901396526007456,ligue1
29639,Ligue_1,2025-11-09 14:00:00,2025-11-09 12:00:00,179,174,2,0.0,409,0.6522159122246902,0.6412212322962826,0.6975725920730937,0.701515794482147,0.6865184513381876,0.6709822532083417,ligue1
29637,Ligue_1,2025-11-09 16:15:00,2025-11-09 14:15:00,167,275,2,0.0,409,0.42366029919409953,0.30298991000604186,0.30203839937926574,0.3212284569792708,0.36341862197436015,0.3928671367933016,ligue1
29642,Ligue_1,2025-11-09 16:15:00,2025-11-09 14:15:00,180,170,3,1.0,409,0.7428582692844486,0.7257244916085341,0.7321438794580668,0.7341152040421112,0.7378266628428636,0.7403843576125029,ligue1
29645,Ligue_1,2025-11-09 16:15:00,2025-11-09 14:15:00,225,160,2,0.0,409,0.5955911098464906,0.8117777304177727,0.7719907372229982,0.7246227365845925,0.6548704791177477,0.6205431070349178,ligue1
29640,Ligue_1,2025-11-09 19:45:00,2025-11-09 17:45:00,178,161,5,1.0,410,0.7085940009611089,0.5533682921186814,0.584310630097593,0.6197270945120018,0.6665215165578683,0.689411550546695,ligue1
29651,Ligue_1,2025-11-21 19:45:00,2025-11-21 17:45:00,170,164,6,1.0,414,0.7376114224215553,0.7016091981081277,0.7247165397803234,0.7325963769844743,0.7375915278792553,0.7381995953223898,ligue1
29648,Ligue_1,2025-11-22 16:00:00,2025-11-22 14:00:00,210,225,1,0.0,415,0.5223708330941071,0.75258477646727,0.6952508667813044,0.6461472036477791,0.5807523519808663,0.5484626828490073,ligue1
29653,Ligue_1,2025-11-22 18:00:00,2025-11-22 16:00:00,163,171,5,1.0,415,0.6917767153291539,0.8536338121666059,0.8315115333182146,0.8042679560159106,0.756415738675417,0.7248046400904752,ligue1
29652,Ligue_1,2025-11-22 20:05:00,2025-11-22 18:05:00,161,282,3,1.0,416,0.8593362724143105,0.5703942902294883,0.686448022710519,0.7499318718764941,0.8139348099727768,0.8399653740721001,ligue1
29646,Ligue_1,2025-11-23 14:00:00,2025-11-23 12:00:00,275,178,0,0.0,418,0.6174225300072345,0.464154182783545,0.4957321745547155,0.5287043785515261,0.5732645344815195,0.5964992234424157,ligue1
29647,Ligue_1,2025-11-23 16:15:00,2025-11-23 14:15:00,241,180,5,1.0,418,0.7460884952477319,0.5988328180592811,0.6878460139975492,0.7178362122129789,0.7388791568603694,0.7442043657613169,ligue1
29650,Ligue_1,2025-11-23 16:15:00,2025-11-23 14:15:00,168,179,2,0.0,418,0.6164722168601142,0.6471847663863389,0.6312187820761404,0.6199205631758954,0.6125962605736993,0.613036487882092,ligue1
29654,Ligue_1,2025-11-23 16:15:00,2025-11-23 14:15:00,174,167,1,0.0,418,0.44839127966520387,0.42410235420274567,0.46799960250287487,0.47238696993455087,0.46579029290820156,0.45804910700157153,ligue1
29649,Ligue_1,2025-11-23 19:45:00,2025-11-23 17:45:00,160,290,6,1.0,419,0.6857114890405425,0.6872759519286828,0.7381069114865617,0.7353865229039956,0.7143747963452063,0.6994116520793549,ligue1
29660,Ligue_1,2025-11-28 19:45:00,2025-11-28 17:45:00,180,163,1,0.0,423,0.7254824024323732,0.8826920908895362,0.8410025536555126,0.8140510294735172,0.7739588912350028,0.7495278271270551,ligue1
29661,Ligue_1,2025-11-29 16:00:00,2025-11-29 14:00:00,171,161,1,0.0,424,0.7541999216234093,0.8620466928214715,0.8296076240725183,0.8143609635987097,0.790977165358114,0.7741129540792215,ligue1
29662,Ligue_1,2025-11-29 18:00:00,2025-11-29 16:00:00,290,275,2,0.0,424,0.6706612624554485,0.4561088747978693,0.5416393053646629,0.5791751934831849,0.6237000782311369,0.6478121646550138,ligue1
29659,Ligue_1,2025-11-29 20:05:00,2025-11-29 18:05:00,164,174,4,1.0,425,0.6939912264034696,0.7408758121659821,0.7663533635837103,0.7623783843623129,0.7383829484863278,0.7176306476372611,ligue1
29663,Ligue_1,2025-11-30 14:00:00,2025-11-30 12:00:00,225,241,3,1.0,427,0.7312712273202143,0.7782198663260796,0.7909992099228997,0.778890878656539,0.7531695759374917,0.7396798010890481,ligue1
29655,Ligue_1,2025-11-30 16:15:00,2025-11-30 14:15:00,167,210,3,1.0,427,0.3653712539054213,0.3235964298545528,0.35797038827924055,0.36605247736028784,0.3698776830844989,0.36882610187338466,ligue1
29656,Ligue_1,2025-11-30 16:15:00,2025-11-30 14:15:00,282,160,1,0.0,427,0.6358245001717924,0.634316048170215,0.6522931706188012,0.6616721437157513,0.6582861036972838,0.6488488446204437,ligue1
29657,Ligue_1,2025-11-30 16:15:00,2025-11-30 14:15:00,179,170,4,1.0,427,0.7373934593687905,0.7233700998178221,0.7351391716924018,0.7347103630088779,0.7335929674950328,0.7346432648921413,ligue1
29658,Ligue_1,2025-11-30 19:45:00,2025-11-30 17:45:00,178,168,3,1.0,428,0.621043614015539,0.575127988414479,0.5797545669793439,0.5862899378448488,0.6023531152176992,0.612482929856078,ligue1
29665,Ligue_1,2025-12-05 18:00:00,2025-12-05 16:00:00,241,171,1,0.0,432,0.745698760103406,0.8044750654652033,0.8064159845659582,0.7997688569604745,0.7805616585503851,0.7645861329111867,ligue1
29667,Ligue_1,2025-12-05 20:00:00,2025-12-05 18:00:00,160,164,1,0.0,432,0.6774707673171917,0.7772850605822283,0.762256848454761,0.7481715136026287,0.7192629110572123,0.6986980055844729,ligue1
29669,Ligue_1,2025-12-06 16:00:00,2025-12-06 14:00:00,168,210,3,1.0,434,0.4304667371631602,0.6281207087936017,0.5507325215996253,0.5124418480223036,0.47098677052168564,0.4502558089815064,ligue1
29672,Ligue_1,2025-12-06 18:00:00,2025-12-06 16:00:00,174,225,1,0.0,434,0.570195899374136,0.6537244991868368,0.6677659249190593,0.6512288070737742,0.6139418843092552,0.5907679480244041,ligue1
29671,Ligue_1,2025-12-06 20:05:00,2025-12-06 18:05:00,161,163,5,1.0,435,0.7655221289573265,0.6087219627701167,0.6824063781002652,0.7139939826435422,0.7442481031638437,0.7563872296056974,ligue1
29670,Ligue_1,2025-12-07 14:00:00,2025-12-07 12:00:00,170,167,1,0.0,437,0.5950574402445414,0.6346522778898371,0.5891285693316729,0.5786224322292531,0.5794145847846007,0.5857020255222954,ligue1
29664,Ligue_1,2025-12-07 16:15:00,2025-12-07 14:15:00,275,180,4,1.0,437,0.6240094811650525,0.3597859495826139,0.4343455912577897,0.4890464882494223,0.5593720747880724,0.5943889758545717,ligue1
29666,Ligue_1,2025-12-07 16:15:00,2025-12-07 14:15:00,282,290,0,0.0,437,0.7161187616500859,0.5233859541187574,0.6195732386181352,0.6635889133336519,0.7003557570240413,0.7113109752088935,ligue1
29668,Ligue_1,2025-12-07 19:45:00,2025-12-07 17:45:00,179,178,1,0.0,438,0.7368524369665514,0.684303853067497,0.6969015420016854,0.7066112086915295,0.7213911324679172,0.7296211226050698,ligue1
29673,Ligue_1,2025-12-12 19:45:00,2025-12-12 17:45:00,167,168,5,1.0,441,0.3940402367464273,0.5470098399227545,0.44755735020314363,0.40866810498063927,0.3863538276189589,0.38672692129794717,ligue1
29681,Ligue_1,2025-12-13 16:00:00,2025-12-13 14:00:00,163,241,4,1.0,442,0.7199769754038913,0.7935236475567912,0.7866397752220394,0.7767462103103385,0.7537163388214355,0.7370350618177042,ligue1
29677,Ligue_1,2025-12-13 18:00:00,2025-12-13 16:00:00,180,161,5,1.0,442,0.8509979320555097,0.8485584024409205,0.8276533707546381,0.8275048451563424,0.8356855052736177,0.8429347727937457,ligue1
29676,Ligue_1,2025-12-13 20:05:00,2025-12-13 18:05:00,290,174,3,1.0,443,0.5984075334721125,0.5067433485474911,0.5941720751827875,0.6152301051124384,0.6181166063099538,0.6105153560133122,ligue1
29679,Ligue_1,2025-12-14 14:00:00,2025-12-14 12:00:00,178,282,1,0.0,445,0.7241408260022958,0.3392456254043814,0.4861285115613393,0.5692809680246296,0.6607664338958096,0.6985232130239776,ligue1
29674,Ligue_1,2025-12-14 16:15:00,2025-12-14 14:15:00,275,160,7,1.0,445,0.5225823816697859,0.43058457454930776,0.4713911964066299,0.48892442561540633,0.5067048399580993,0.5149845305826368,ligue1
29675,Ligue_1,2025-12-14 16:15:00,2025-12-14 14:15:00,210,170,2,0.0,445,0.5546449285964328,0.836803449085994,0.7715123221503253,0.7171435778021849,0.6375066386615065,0.5939366302043054,ligue1
29680,Ligue_1,2025-12-14 16:15:00,2025-12-14 14:15:00,225,179,0,0.0,445,0.7264673445369555,0.6108035922299043,0.7146490257091533,0.7294096330332529,0.7284402693712898,0.7259051683690275,ligue1
29678,Ligue_1,2025-12-14 19:45:00,2025-12-14 17:45:00,164,171,1,0.0,446,0.787166700860682,0.8941463504986888,0.8955161513887674,0.8787865597494772,0.842522829904435,0.8161281059766428,ligue1
29690,Ligue_1,2026-01-02 19:45:00,2026-01-02 17:45:00,174,210,3,1.0,450,0.4309196942603308,0.4092748099734754,0.47070430512171196,0.48714576710737273,0.47985940255810033,0.4602528661185318,ligue1
